breed,animal_id,birth_month_year,animal_name,sex,sire,source_pages,source_page_count,3Pac,3Pdep,3Ptop_pct,ACABac,ACABdep,ACABtop_pct,AOLac,AOLdep,AOLtop_pct,CARac,CARdep,CARtop_pct,IMSac,IMSdep,IMStop_pct,IPPac,IPPdep,IPPtop_pct,MARac,MARdep,MARtop_pct,MGTe_COac,MGTe_COdep,MGTe_COtop_pct,MGTe_CRac,MGTe_CRdep,MGTe_CRtop_pct,MGTe_F1ac,MGTe_F1dep,MGTe_F1top_pct,MGTe_REac,MGTe_REdep,MGTe_REtop_pct,MGTeac,MGTedep,MGTetop_pct,MP120ac,MP120dep,MP120top_pct,MP210ac,MP210dep,MP210top_pct,P120ac,P120dep,P120top_pct,P210ac,P210dep,P210top_pct,P365ac,P365dep,P365top_pct,P450ac,P450dep,P450top_pct,PACac,PACdep,PACtop_pct,PE365ac,PE365dep,PE365top_pct,STAYac,STAYdep,STAYtop_pct
Nelore,ANP 1496,01/22,CAPITOLIO DA ANP,G,REMP 816,28,1,58,79.21,34,66,1.79,0.1,66,3.95,7,,,,,,,44,-0.8,28,,,,,,,,,,,,,,,,49,27.23,7,,,,,,,,,,,,,,,,69,28.53,6,,,,,,,,,
Nelore,GRI C630,02/20,PROMOTOR FIV DA S.NIC,G,REM A1230,28,1,85,85.64,9,85,1.44,0.1,85,3.7,9,,,,,,,51,-1.09,7,,,,,,,,,,,,,,,,49,26.31,8,,,,,,,,,,,,,,,,85,27.85,7,,,,,,,,,
Nelore,JHVM 21644,11/20,HD CAMPARINO,G,JHVM 17499,28,1,73,89.88,3,68,1.42,0.1,68,2.44,19,,,,,,,38,-1.47,0.5,,,,,,,,,,,,,,,,41,30.02,4,,,,,,,,,,,,,,,,77,24.34,12,,,,,,,,,
Nelore,MMVA 5399,10/21,CONTAINER FIV DA JACA,G,REMP 816,28,1,75,77.43,42,65,1.37,0.5,64,2.69,17,,,,,,,43,-0.71,37,,,,,,,,,,,,,,,,45,28.74,5,,,,,,,,,,,,,,,,68,34.62,2,,,,,,,,,
Nelore,XRGM 4415,08/20,JACAREH FIV DA XARAES,G,REM A1936,28,1,75,78.91,35,69,1.34,0.5,71,3.88,7,,,,,,,41,-0.81,27,,,,,,,,,,,,,,,,44,29.46,4,,,,,,,,,,,,,,,,67,27,8,,,,,,,,,
Nelore,FBFM 9521,08/19,QUINN DO BATUQUE,G,FBFM 6505,28,1,87,81.43,23,81,1.3,0.5,84,2.52,18,,,,,,,47,-0.98,13,,,,,,,,,,,,,,,,48,25.25,9,,,,,,,,,,,,,,,,88,19.39,20,,,,,,,,,
Nelore,VIV 5187,09/21,OIAPOQUE FIV PRONEL,G,REMP 816,28,1,74,84.73,12,65,1.3,0.5,65,5.22,2,,,,,,,44,-1.23,3,,,,,,,,,,,,,,,,46,30.28,4,,,,,,,,,,,,,,,,71,34.86,2,,,,,,,,,
Nelore,REM 5589,09/09,REM UPONIC,G,REM 4237,28,1,90,87.07,6,93,1.25,0.5,91,3.22,12,,,,,,,79,-1.13,5,,,,,,,,,,,,,,,,84,22.49,14,,,,,,,,,,,,,,,,97,17.08,26,,,,,,,,,
Nelore,REM 11170,11/19,REM INEDITO GEN. ADT,G,REM A1230,28,1,74,81.43,23,65,1.25,0.5,67,4.28,5,,,,,,,38,-0.88,20,,,,,,,,,,,,,,,,40,29.02,5,,,,,,,,,,,,,,,,70,31.48,4,,,,,,,,,
Nelore,REMC A2894,09/19,REM INSANO GEN. ADT,G,REM A563,28,1,86,83.57,15,72,1.24,0.5,73,1.79,26,,,,,,,43,-1.63,0.1,,,,,,,,,,,,,,,,45,21.77,15,,,,,,,,,,,,,,,,71,20.08,19,,,,,,,,,
Nelore,REM 10163,08/18,REM HOT GEN ADT,G,REM A7,28,1,87,88.9,4,80,1.23,0.5,83,3.53,10,,,,,,,54,-0.95,15,,,,,,,,,,,,,,,,54,23.93,11,,,,,,,,,,,,,,,,90,23.55,13,,,,,,,,,
Nelore,FBFM 11842,11/21,SERTÃƒO BATUQUE,G,FBFM 8950,28,1,73,92.75,1,56,1.22,1,57,3,14,,,,,,,36,-1.28,2,,,,,,,,,,,,,,,,38,27.71,6,,,,,,,,,,,,,,,,68,22.76,14,,,,,,,,,
Nelore,CSCC 7058,02/20,APOLO FIV DE NAVIRAI,G,CSCR 1135,28,1,85,74.3,56,68,1.21,1,70,4.83,3,,,,,,,37,-1.14,5,,,,,,,,,,,,,,,,42,29.33,5,,,,,,,,,,,,,,,,86,32.34,3,,,,,,,,,
Nelore,REMP 1512,09/21,REM LORD GEN. ADT,G,REMP 816,28,1,58,86.02,8,65,1.2,1,67,5.33,2,,,,,,,45,-1.06,8,,,,,,,,,,,,,,,,48,28.37,6,,,,,,,,,,,,,,,,71,28.53,6,,,,,,,,,
Nelore,CAMT 9196,08/21,TORNADO FIV MAFRA,G,REMP 816,28,1,72,84.85,11,64,1.2,1,65,3.96,7,,,,,,,44,-0.94,15,,,,,,,,,,,,,,,,47,29.8,4,,,,,,,,,,,,,,,,71,35.58,2,,,,,,,,,
Nelore,CSAF 1061,11/17,1061 DA SAF,G,LBMN D1484,29,1,84,74.94,53,83,0.75,4,82,0.59,56,,,,,,,49,-0.79,29,83,0.44,0.1,,,,,,,,,,,,,49,17.91,23,,,,,,,,,,,,,,,,87,13.92,34,,,,,,,,,
Nelore,FSAT 1554,10/12,TIJOLO DO GOLIAS,G,7955,29,1,87,81.96,21,79,0.41,12,82,1.97,24,,,,,,,47,-0.65,43,82,0.44,0.1,,,,,,,,,,,,,47,13.16,36,,,,,,,,,,,,,,,,81,6.16,68,,,,,,,,,
Nelore,REMP 361,11/11,REM ALCOOL,G,REM 4677,29,1,86,75.61,51,84,0.92,2,84,1.31,33,,,,,,,59,-0.89,19,75,0.42,0.1,,,,,,,,,,,,,66,15.38,30,,,,,,,,,,,,,,,,90,16.82,26,,,,,,,,,
Nelore,GRI C1067,09/20,TORONTO DA S.NICE,G,AZAN 2193,29,1,73,84.02,14,68,0.49,9,70,5.46,2,,,,,,,37,-0.91,18,69,0.36,0.1,,,,,,,,,,,,,40,28.46,5,,,,,,,,,,,,,,,,65,28.08,7,,,,,,,,,
Nelore,HORA 5862,10/21,LOZANO TE DA HORA,G,FVC 11452,29,1,75,87.42,6,63,0.91,2,63,3.18,12,,,,,,,39,-1.28,2,59,0.34,0.1,,,,,,,,,,,,,45,26.91,7,,,,,,,,,,,,,,,,67,25.02,11,,,,,,,,,
Nelore,FSH A9922,11/15,KALYAN DP,G,REM 6447,29,1,88,80.83,26,76,0.58,7,79,4.08,6,,,,,,,52,-0.61,48,73,0.32,0.1,,,,,,,,,,,,,53,24.62,10,,,,,,,,,,,,,,,,87,24.91,11,,,,,,,,,
Nelore,KAT 4610,09/20,MÃ‰RITO KATISPERA,G,FPO 2683,29,1,74,88.15,5,65,0.25,18,64,3.88,7,,,,,,,43,-1.17,4,59,0.32,0.1,,,,,,,,,,,,,46,29.1,5,,,,,,,,,,,,,,,,73,31.02,4,,,,,,,,,
Nelore,COL 27609,10/20,USE COL,G,COL 25554,29,1,71,85.7,9,62,0.38,13,65,4.35,5,,,,,,,33,-0.84,24,53,0.32,0.1,,,,,,,,,,,,,36,26.4,8,,,,,,,,,,,,,,,,68,18.24,23,,,,,,,,,
Nelore,EAO B3877,07/20,DISCOVERY FIV DA EAO,G,ACNP 3146,29,1,85,78.76,36,92,0.23,19,92,4.9,3,,,,,,,52,-0.95,15,90,0.28,0.1,,,,,,,,,,,,,48,29.49,4,,,,,,,,,,,,,,,,97,33.65,3,,,,,,,,,
Nelore,HORA 3631,10/18,HULK TE DA HORA,G,REM 8747,29,1,83,80.46,28,77,0.94,2,79,4.48,5,,,,,,,51,-0.99,12,77,0.28,0.1,,,,,,,,,,,,,53,27.44,7,,,,,,,,,,,,,,,,85,27.64,7,,,,,,,,,
Nelore,CEN 9434,08/14,CEN 9434 FISCAL TE,G,REM 5589,29,1,86,80.11,29,77,0.71,5,81,2.45,19,,,,,,,59,-0.84,24,77,0.28,0.1,,,,,,,,,,,,,60,16.93,26,,,,,,,,,,,,,,,,92,15.14,31,,,,,,,,,
Nelore,AZAP 2721,07/19,TABAL FIV DA BELA,G,REMC A657,29,1,87,88.1,5,75,0.48,9,76,5.33,2,,,,,,,46,-0.97,13,73,0.28,0.1,,,,,,,,,,,,,50,26.11,8,,,,,,,,,,,,,,,,86,26.95,8,,,,,,,,,
Nelore,MAGD 3422,10/20,DINAMITE FIV DA MAGDA,G,EPCF 1400,29,1,72,84.87,11,62,0.45,10,64,3.83,8,,,,,,,35,-0.75,32,62,0.28,0.1,,,,,,,,,,,,,39,27.52,6,,,,,,,,,,,,,,,,65,24.86,11,,,,,,,,,
Nelore,REMC 8332,09/14,REM DULLDOG,G,REMC 5326,29,1,93,80.51,28,95,0.55,8,94,4.01,7,,,,,,,88,-1.02,10,92,0.27,0.1,,,,,,,,,,,,,88,25.03,10,,,,,,,,,,,,,,,,99,27.63,7,,,,,,,,,
Nelore,EPCF 2908,07/18,2908 FIV DA TERRA BRA,G,REM 9449,29,1,88,82.7,18,72,0.91,2,73,3.74,8,,,,,,,43,-0.94,15,70,0.27,0.1,,,,,,,,,,,,,47,24.79,10,,,,,,,,,,,,,,,,71,27.93,7,,,,,,,,,
Nelore,MDLO 1561,11/19,CEDRO DA MDLO,G,REM A1230,29,1,74,76.96,44,65,0.63,6,66,5.6,2,,,,,,,38,-0.67,41,62,0.27,0.1,,,,,,,,,,,,,41,26.16,8,,,,,,,,,,,,,,,,71,33.8,3,,,,,,,,,
Nelore,REMC A657,09/16,REM F22 FIV,G,REMC 5326,29,1,94,86.41,8,94,0.54,8,94,5.28,2,,,,,,,86,-1.07,8,90,0.26,0.5,,,,,,,,,,,,,82,27.13,7,,,,,,,,,,,,,,,,99,28.52,6,,,,,,,,,
Nelore,EAO B4545,08/20,DELTA DA EAO,G,REM A1811,29,1,74,89.8,3,76,0.78,4,79,3.09,13,,,,,,,54,-1.7,0.1,72,0.26,0.5,,,,,,,,,,,,,43,28.21,6,,,,,,,,,,,,,,,,92,24.45,11,,,,,,,,,
Nelore,RDM A3066,09/19,ETRUSCO MAT.,G,BONS 3108,29,1,88,83.72,15,88,0.31,15,90,4.8,3,,,,,,,61,-0.85,23,83,0.25,0.5,,,,,,,,,,,,,59,30.15,4,,,,,,,,,,,,,,,,94,33.36,3,,,,,,,,,
Nelore,GRI B9435,09/19,CARBONO FIV DA S.NICE,G,GRI B5968,29,1,86,87.63,5,76,0.54,8,78,3.43,10,,,,,,,43,-1,11,78,0.25,0.5,,,,,,,,,,,,,45,25.71,9,,,,,,,,,,,,,,,,81,26.02,9,,,,,,,,,
Nelore,BOA A2619,08/20,OIAMPI TERRA BOA,G,BOA A1308,29,1,72,79.92,30,71,0.79,4,72,3.34,11,,,,,,,39,-0.9,19,69,0.25,0.5,,,,,,,,,,,,,42,23.65,12,,,,,,,,,,,,,,,,74,24.96,11,,,,,,,,,
Nelore,LCN 2887,08/18,ZAMBE ENGENHO 2,,REM 9274,29,1,25,76.8,45,65,0.89,3,68,2.93,14,,,,,,,38,-1,11,59,0.25,0.5,,,,,,,,,,,,,17,23.88,12,,,,,,,,,,,,,,,,33,25.52,10,,,,,,,,,
Nelore,HORA 5914,10/21,5914 TE DA HORA,G,HORA 3150,30,1,,,,65,0.09,36,67,5.12,3,44,-0.39,0.1,49,-0.39,0.1,,,,,,,,,,,,,,,,,,,50,29.92,4,,,,,,,,,,,,,,,,69,31.71,4,,,,,,,,,
Nelore,PAU 6863,07/25,VIGOROSO FIV DA PAULE,G,PAU 6018,30,1,,,,43,0.01,61,45,4.97,3,44,-0.35,0.1,37,-0.24,5,,,,,,,,,,,,,,,,,,,43,34.03,2,,,,,,,,,,,,,,,,57,39.97,0.5,,,,,,,,,
Nelore,MMAR 4383,09/24,4383 FIV DA MARCONDES,G,BONS 4404,30,1,,,,51,1.21,1,52,3.81,8,62,-0.33,0.1,32,-0.146,36,,,,,,,,,,,,,,,,,,,34,29.62,4,,,,,,,,,,,,,,,,60,34.65,2,,,,,,,,,
Nelore,HORA 5934,10/21,5934 TE DA HORA,G,HORA 3150,30,1,,,,64,0.15,26,66,4.88,3,47,-0.33,0.1,50,-0.33,0.5,,,,,,,,,,,,,,,,,,,51,31.21,3,,,,,,,,,,,,,,,,69,31.77,4,,,,,,,,,
